px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
5.29315	-12.4102	-2.69202	-0.826759	-0.963956	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0.196148
5.18267	-12.2953	-2.81096	-0.875469	-0.961876	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0.492312
5.03905	-12.2021	-2.8466	-0.886829	-0.917836	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	0.855749
4.96547	-12.116	-2.50701	-0.929477	-0.904307	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	2.30888
4.86999	-12.0129	-2.51653	-0.965435	-0.889712	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0.0927333
4.76014	-11.8591	-2.96991	-1.01132	-0.890864	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	4.22499
4.66286	-11.7291	-2.97248	-1.04694	-0.876822	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0.0924625
4.61148	-11.6242	-2.528	-1.0973	-0.875469	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	4.50522
4.54549	-11.5085	-2.5205	-1.138	-0.867987	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0.0625689
4.45084	-11.3228	-3.09255	-1.17634	-0.857805	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	6.27025
4.41021	-11.1594	-3.0841	-1.23975	-0.875313	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0.133034
4.40648	-11.0637	-2.48888	-1.30829	-0.901589	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	7.06136
4.37092	-10.936	-2.48279	-1.35388	-0.897511	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0.0176194
4.36041	-10.817	-2.2805	-1.41535	-0.91253	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	1.11768
4.36962	-10.6817	-2.29189	-1.48727	-0.93536	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0.237049
4.34725	-10.5319	-2.62956	-1.51883	-0.912901	4.45256	-10.5332	4.45	-10.5	0	3.00113	2.71663
4.37504	-10.3857	-2.65418	-1.59176	-0.941549	4.44692	-10.3512	4.45	-10.35	0	3.00113	0.406392
4.39025	-10.2447	-2.63123	-1.65031	-0.954956	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0.768242
4.4498	-10.0921	-2.68281	-1.73699	-0.995922	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0.859577
4.47836	-9.94878	-2.75109	-1.78669	-0.992991	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0.288903
4.55606	-9.79377	-2.81878	-1.87251	-1.03092	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0.791302
4.6536	-9.67149	-2.51392	-1.99777	-1.12782	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	5.32655
4.72389	-9.54447	-2.53073	-2.06627	-1.13467	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0.0287909
4.75944	-9.39852	-2.74162	-2.07205	-1.05278	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	3.16699
4.84861	-9.26287	-2.77094	-2.13807	-1.061	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0.0516514
4.91263	-9.11606	-2.89194	-2.1587	-1.00555	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	1.27686
5.0191	-8.97817	-2.93299	-2.22147	-1.01306	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0.0649017
5.08866	-8.82725	-3.04207	-2.2261	-0.936313	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	2.09143
5.21999	-8.67887	-3.12648	-2.28744	-0.945961	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0.21473
5.35009	-8.55883	-3.11129	-2.35801	-0.974957	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0.260684
5.46187	-8.44532	-3.08058	-2.4063	-0.969906	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0.0565044
5.51429	-8.32082	-3.00726	-2.37787	-0.83785	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	5.52417
5.60582	-8.22515	-2.91444	-2.4163	-0.831116	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0.283718
5.75407	-8.14047	-2.91156	-2.50044	-0.89594	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	1.62667
5.87655	-8.0473	-2.89566	-2.54623	-0.892719	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0.0468674
5.89176	-7.94525	-2.56885	-2.48131	-0.692723	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	15.3298
6.02866	-7.82864	-2.67668	-2.51345	-0.685379	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0.417308
6.1229	-7.73206	-2.615	-2.51483	-0.620084	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	1.94427
6.25147	-7.62684	-2.67759	-2.54169	-0.612129	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0.242513
6.33684	-7.52942	-2.56417	-2.5279	-0.528425	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	2.92274
6.46008	-7.42779	-2.61569	-2.54814	-0.518971	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0.260247
6.5851	-7.3424	-2.63248	-2.57255	-0.511649	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0.103237
6.73208	-7.22912	-2.74562	-2.58842	-0.497646	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0.509834
6.81462	-7.13516	-2.56159	-2.56409	-0.409133	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	3.26846
6.95508	-7.02872	-2.65846	-2.57584	-0.396551	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0.336731
7.08663	-6.95327	-2.73626	-2.60525	-0.414434	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0.314345
7.23123	-6.84301	-2.8585	-2.6098	-0.395727	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0.645286
7.25474	-6.74125	-2.41789	-2.52744	-0.22203	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	14.5392
7.36167	-6.63862	-2.48732	-2.52179	-0.204125	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0.605689
7.56752	-6.59224	-2.88092	-2.63905	-0.383087	7.67988	-6.69347	7.5	-6.55	2.72747	0	18.4821
7.68689	-6.53444	-2.81064	-2.66502	-0.389565	7.64389	-6.55777	7.65	-6.55	2.72745	0	0.162128
7.76008	-6.46876	-2.43433	-2.63922	-0.30316	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	5.85106
7.87594	-6.39009	-2.45159	-2.64674	-0.293733	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0.186468
8.0313	-6.32359	-2.67914	-2.68853	-0.341208	7.9171	-6.24084	8	-6.3	2.72648	0.908821	2.41437
8.16222	-6.2536	-2.68389	-2.70298	-0.336791	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0.042024
8.18938	-6.18455	-2.03188	-2.64372	-0.200523	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	15.2143
8.31912	-6.07732	-2.1689	-2.62667	-0.168046	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	1.02608
8.49329	-6.00916	-2.60728	-2.67797	-0.245166	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	7.71161
8.6334	-5.92136	-2.66379	-2.67803	-0.229962	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0.205632
8.71385	-5.84335	-2.35197	-2.64423	-0.153661	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	3.76964
8.84437	-5.74224	-2.4391	-2.62984	-0.128104	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0.535279
8.98418	-5.66484	-2.59953	-2.64544	-0.148289	8.91028	-5.47662	9	-5.55	2.73109	1.82073	1.20356
9.12697	-5.55462	-2.6921	-2.62881	-0.120742	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0.58634
9.22125	-5.46774	-2.46236	-2.5959	-0.0568053	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	2.58243
9.3468	-5.35649	-2.53969	-2.57415	-0.0299197	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0.591217
9.4834	-5.27221	-2.66892	-2.584	-0.0477994	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0.726054
9.62658	-5.14517	-2.778	-2.5588	-0.0171432	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0.699273
9.66307	-5.0459	-2.27786	-2.47456	0.122928	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	12.404
9.76135	-4.9361	-2.35582	-2.44599	0.146968	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0.503736
9.86246	-4.8468	-2.35288	-2.43231	0.155769	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0.14599
9.96224	-4.73327	-2.40477	-2.40661	0.173699	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0.331282
10.0651	-4.63833	-2.42872	-2.39572	0.175046	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0.0801811
10.1668	-4.5148	-2.49388	-2.36799	0.194195	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0.353661
10.3228	-4.41923	-2.82015	-2.41711	0.0962489	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	5.74238
10.4457	-4.2925	-2.8763	-2.40074	0.108381	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0.135039
10.4536	-4.17283	-2.28457	-2.28185	0.290434	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	16.8491
10.5475	-4.03272	-2.38965	-2.24577	0.312608	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0.457229
10.6321	-3.91908	-2.41758	-2.2245	0.317012	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0.128109
10.7323	-3.75446	-2.56909	-2.18432	0.342261	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0.767696
10.8472	-3.63946	-2.72715	-2.20669	0.274446	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	2.25066
10.9388	-3.50013	-2.77157	-2.18441	0.282206	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0.0717039
10.9733	-3.36503	-2.54773	-2.10354	0.387441	11.0183	-3.30073	11	-3.3	0.908549	2.72563	4.63922
11.0534	-3.20659	-2.64478	-2.07012	0.400979	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0.277177
11.1016	-3.06824	-2.58948	-2.01867	0.447902	11.1054	-3.01303	11.1	-3	0.90888	2.72663	0.880993
11.1631	-2.90657	-2.66813	-1.98151	0.461129	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0.253311
11.2113	-2.76377	-2.66281	-1.94316	0.480799	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0.171357
11.2645	-2.59523	-2.74306	-1.90658	0.491469	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0.216321
11.2125	-2.41911	-2.55557	-1.72678	0.747609	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	25.1472
11.2222	-2.26737	-2.58033	-1.67724	0.755696	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0.186283
11.3204	-2.21895	-2.29056	-1.7912	0.493688	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	26.2201
11.3526	-2.04833	-2.42151	-1.75843	0.498555	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0.430018
11.3447	-1.90238	-2.42296	-1.68782	0.566317	11.224	-1.77367	11.35	-1.8	0	2.71996	2.03737
11.3641	-1.72061	-2.55881	-1.65269	0.569987	11.3661	-1.64386	11.35	-1.65	0	2.71993	0.429923
11.3621	-1.56989	-2.58669	-1.60671	0.591919	11.2691	-1.47976	11.35	-1.5	0	2.73448	0.320528
11.363	-1.39644	-2.67267	-1.56999	0.595825	11.3391	-1.34511	11.35	-1.35	0	2.73446	0.217242
11.2486	-1.21858	-2.87742	-1.37652	0.866287	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	26.2581
11.2078	-1.066	-2.90997	-1.32669	0.872227	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0.192494
11.142	-0.905723	-3.0301	-1.25287	0.919948	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	1.18843
11.0876	-0.755973	-3.04964	-1.20505	0.921236	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0.0379837
10.9819	-0.579207	-3.25932	-1.11064	0.994635	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	2.70961
10.8884	-0.467582	-3.1428	-1.04075	1.01269	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0.581041
10.7993	-0.332666	-3.1098	-0.983432	1.0149	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0.13706
10.695	-0.250329	-2.97575	-0.906954	1.04011	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0.785911
10.5224	-0.0875971	-3.58608	-0.80385	1.13708	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	11.4645
10.3874	-0.0334053	-3.4372	-0.715573	1.17518	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	1.37164
10.2913	0.0361377	-3.10472	-0.665987	1.14997	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	2.53875
10.1627	0.0717146	-3.00009	-0.579911	1.18443	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0.951965
10.0691	0.115037	-2.67764	-0.520481	1.17528	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	2.2
9.9486	0.141143	-2.62216	-0.44032	1.20054	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0.487799
9.80137	0.199683	-2.87746	-0.37358	1.21484	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	2.03143
9.66508	0.18794	-2.8052	-0.275349	1.259	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	1.42347
9.51596	0.219342	-2.92729	-0.207389	1.26707	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0.585897
9.36668	0.215674	-2.91113	-0.12259	1.29139	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0.417979
9.27699	0.194605	-2.35095	-0.0342934	1.30908	9.46113	0.134275	9.25	0.15	-1.81915	0	6.51506
9.14656	0.185576	-2.34985	0.0445577	1.31676	9.13787	0.161547	9.15	0.15	-1.81913	0	0.0392377
8.98915	0.193354	-2.71624	0.0938666	1.29742	9.02723	0.196492	9	0.2	-2.99927	0.99976	2.85822
8.84963	0.195734	-2.72732	0.144302	1.28068	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0.223018
8.69475	0.184764	-2.90087	0.19407	1.2633	8.67607	0.247512	8.7	0.25	-2.99873	0	0.782288
8.55377	0.177703	-2.89491	0.23716	1.24086	8.54916	0.247046	8.55	0.25	-2.99871	0	0.292845
8.4132	0.145379	-2.79856	0.300605	1.23689	8.44086	0.253341	8.4	0.25	-2.72872	0	0.389791
8.26391	0.140692	-2.78176	0.33216	1.19636	8.2302	0.258614	8.25	0.25	-2.72871	0	0.915638
8.11093	0.109186	-2.96743	0.368341	1.16676	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	1.11622
7.97125	0.0730744	-2.95669	0.409762	1.148	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0.214084
7.81435	0.034274	-3.13516	0.436317	1.10878	7.82213	0.149733	7.8	0.15	-3.00101	0	1.39391
7.67087	0.0177552	-3.0873	0.451083	1.06409	7.63383	0.15164	7.65	0.15	-3.00099	0	1.18353
7.52756	-0.0388351	-3.00951	0.497289	1.05223	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0.527321
7.38253	-0.0664575	-2.94662	0.515065	1.00825	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	1.15112
7.27736	-0.125398	-2.73105	0.567748	1.0178	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	1.688
7.16512	-0.159899	-2.67315	0.589876	0.986324	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0.683853
6.98842	-0.227426	-3.0377	0.597772	0.920056	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	5.0575
6.85634	-0.296448	-2.98978	0.630185	0.899929	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0.296472
6.81258	-0.398787	-2.43732	0.740038	1.00289	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	10.7224
6.72992	-0.47078	-2.40892	0.783606	0.995601	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0.0721387
6.62845	-0.550462	-2.55711	0.809094	0.957323	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	1.41424
6.54448	-0.639159	-2.54345	0.85382	0.953829	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0.0149932
6.498	-0.760799	-2.33412	0.956815	1.03943	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	4.14949
6.4329	-0.885422	-2.39572	1.02426	1.05644	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0.349705
6.38832	-1.01978	-2.3716	1.11726	1.11599	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	1.35313
6.33841	-1.15898	-2.45158	1.18805	1.13202	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0.448203
6.33625	-1.34153	-2.50705	1.33712	1.27102	6.5527	-1.43518	6.35	-1.4	0	-3.00132	6.51577
6.31542	-1.48666	-2.56608	1.41131	1.28169	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0.331112
6.29655	-1.62215	-2.54961	1.47602	1.2717	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0.0630055
6.2978	-1.75629	-2.5261	1.55084	1.2773	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0.11758
6.31316	-1.92877	-2.72398	1.64684	1.32866	6.34522	-1.96081	6.35	-1.95	0	-3.99976	1.4671
6.32797	-2.07878	-2.76684	1.71404	1.32785	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0.122663
6.32357	-2.16048	-2.43848	1.7397	1.25745	6.3068	-2.23646	6.35	-2.25	0	-2	3.77075
6.34489	-2.29787	-2.48828	1.79899	1.25131	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0.178003
6.35579	-2.40045	-2.32422	1.8408	1.21663	6.26272	-2.46894	6.35	-2.5	0	-3	1.38568
6.38051	-2.54444	-2.40907	1.88826	1.19852	6.36265	-2.64414	6.35	-2.65	0	-3	0.610081
6.42847	-2.70248	-2.66519	1.94981	1.2088	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	1.48342
6.47307	-2.85534	-2.7366	1.99553	1.18974	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0.544952
6.54088	-3.02573	-3.00026	2.05145	1.19278	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	1.65829
6.59452	-3.20792	-3.10391	2.07913	1.1536	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	1.51148
6.63377	-3.31325	-2.60372	2.11428	1.10336	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	6.66026
6.69107	-3.46684	-2.65913	2.14795	1.07232	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0.660349
6.76276	-3.59826	-2.74856	2.19056	1.06107	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0.392965
6.82112	-3.74567	-2.79873	2.21133	1.0246	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	0.904788
6.87938	-3.85769	-2.56776	2.24682	0.997243	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	2.13602
6.93957	-4.01733	-2.62726	2.2575	0.947767	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	1.56597
6.98708	-4.10413	-2.18932	2.28978	0.918725	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	4.89219
7.03829	-4.23438	-2.22386	2.30066	0.875528	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	1.19322
7.11952	-4.35159	-2.41037	2.32871	0.859571	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	1.27485
7.16293	-4.49329	-2.44615	2.31649	0.799737	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	2.37822
7.27762	-4.64195	-2.90965	2.3425	0.789142	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	5.45547
7.34898	-4.79395	-2.943	2.33482	0.737257	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	1.60571
7.39899	-4.88011	-2.48251	2.34755	0.704542	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	6.02488
7.45105	-5.0189	-2.51187	2.33173	0.648489	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	1.73652
7.52571	-5.12396	-2.50702	2.3473	0.629855	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	0.615251
7.56855	-5.27595	-2.53891	2.31441	0.559655	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	2.70726
7.65247	-5.39153	-2.66505	2.3278	0.545131	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	1.00387
7.72048	-5.52966	-2.69418	2.31553	0.501924	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	1.02829
7.7933	-5.63474	-2.59335	2.32396	0.482598	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	0.827671
7.84415	-5.79176	-2.63463	2.28814	0.417427	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	2.24557
7.92706	-5.90542	-2.73359	2.29868	0.407523	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0.825439
7.9962	-6.0446	-2.76072	2.28377	0.369266	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0.771412
8.05342	-6.13354	-2.44248	2.2871	0.349439	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	2.85152
8.10734	-6.26276	-2.46523	2.26726	0.309371	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0.817964
8.21953	-6.40269	-2.93628	2.28077	0.31147	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	5.46434
8.29413	-6.55289	-2.96812	2.26123	0.273686	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0.795705
8.34644	-6.64263	-2.4062	2.25779	0.247337	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	7.54785
8.40079	-6.78268	-2.42864	2.23282	0.206228	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0.792265
8.49513	-6.91016	-2.66215	2.2393	0.203907	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	1.74717
8.54294	-7.05632	-2.68562	2.20606	0.157853	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	1.05016
8.62082	-7.17276	-2.79229	2.21016	0.1555	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	1.02808
8.68761	-7.3033	-2.80334	2.19807	0.134373	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0.217679
8.77311	-7.43048	-2.87983	2.20027	0.130319	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0.308825
8.82839	-7.58159	-2.9034	2.1712	0.0922803	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0.688176
8.87079	-7.67395	-2.50937	2.15866	0.0680837	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	3.9552
8.91477	-7.79932	-2.51774	2.13627	0.0406393	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0.400919
9.03072	-7.96383	-3.11238	2.14923	0.0598144	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	8.57946
9.09663	-8.11431	-3.12712	2.1308	0.036857	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0.251004
9.13562	-8.21196	-2.68453	2.11307	0.00802281	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	4.86513
9.19143	-8.33664	-2.68886	2.10093	-0.00539989	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0.0966521
9.26084	-8.46268	-2.6203	2.09663	-0.0108902	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0.283224
9.31017	-8.6076	-2.6344	2.07288	-0.0355704	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0.28931
9.36623	-8.72918	-2.58787	2.06442	-0.0429113	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0.525935
9.40655	-8.88523	-2.61802	2.03179	-0.0750958	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0.485051
9.48636	-9.03657	-2.91823	2.03399	-0.0636591	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	2.06166
9.51981	-9.19377	-2.94007	1.99968	-0.0968074	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0.52683
9.54688	-9.30608	-2.50614	1.97099	-0.131873	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	4.49482
9.59341	-9.43591	-2.50719	1.95852	-0.137383	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0.0200196
9.64591	-9.57037	-2.56006	1.95032	-0.137137	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0.0762036
9.67633	-9.72013	-2.58148	1.92164	-0.159544	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0.22898
9.73393	-9.87054	-2.74147	1.91767	-0.150931	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0.551731
9.7717	-10.0241	-2.75608	1.89666	-0.164403	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0.079767
9.79318	-10.1407	-2.48377	1.87081	-0.188944	9.69256	-10.1336	9.75	-10.2	0	-2.73106	1.67936
9.80604	-10.2974	-2.52082	1.83326	-0.217762	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.367127
9.86552	-10.4625	-2.93206	1.84137	-0.186855	9.82419	-10.5024	9.8	-10.5	1	-2.99999	4.00238
9.88183	-10.6214	-2.95699	1.81124	-0.208949	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.220558
9.90284	-10.7541	-2.84656	1.79039	-0.223819	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.378371
9.90601	-10.9165	-2.88461	1.75374	-0.251074	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.335083
9.89025	-11.0147	-2.38891	1.70252	-0.311274	9.91881	-11.1448	9.85	-11.05	0	-1.9956	7.4796
9.89212	-11.141	-2.40235	1.67611	-0.322732	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.0687041
9.90325	-11.2749	-2.42932	1.65795	-0.322276	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.050475
9.89086	-11.4239	-2.46029	1.6203	-0.343373	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.218669
9.89116	-11.5481	-2.45952	1.59933	-0.347537	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.0607656
9.85231	-11.7012	-2.52265	1.5457	-0.385792	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.752241
9.85307	-11.8562	-2.6561	1.53368	-0.370289	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.528395
9.81871	-12.0209	-2.70165	1.49024	-0.394688	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.292441
9.76796	-12.1277	-2.32104	1.42057	-0.465516	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	4.58018
9.68961	-12.2929	-2.42599	1.34816	-0.514554	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	1.21412
